gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q6	q7	q8	q9.1.2	q9.2	q10	q11	q12	q13
334	1	1	 	 	 	 	 	9	3	1	9	5	27	999	9999	  1031	9	99999	2	7	 
334	1	5	 	 	 	 	 	9	2	10	9	5	99	999	9999	P	9	99999	2	7	 
334	1	1	 	 	 	 	 	9	4	1	9	4	7	999	9999	  6011	9	99999	2	7	 
334	1	2	 	 	 	 	 	9	4	1	9	8	35	999	9999	  1011	9	99999	2	7	 
334	2	4	 	 	 	 	 	9	2	1	9	7	36	19	15	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	3	8	9	5	26	19	50	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	4	1	9	11	42	19	9999	 	9	99999	1	7	 
334	2	4	 	 	 	 	 	9	1	1	9	10	36	19	15	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	4	1	9	10	26	19	50	 	9	99999	2	3	 
334	2	5	 	 	 	 	 	9	3	1	9	8	42	1	9999	 	9	99999	2	6	 
334	2	4	 	 	 	 	 	9	2	1	9	5	36	19	10	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	2	1	9	8	42	1	9999	 	9	99999	2	6	 
334	2	4	 	 	 	 	 	9	2	10	9	5	36	20	1000	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	2	1	9	7	30	19	1000	 	9	99999	2	3	 
334	2	1	 	 	 	 	 	9	3	1	9	5	36	19	15	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	1	13	9	5	42	1	9999	 	9	99999	2	6	 
334	2	1	 	 	 	 	 	9	1	8	9	8	30	19	1000	 	9	99999	2	3	 
334	2	4	 	 	 	 	 	9	1	1	9	5	36	19	15	 	9	99999	2	3	 
334	2	1	 	 	 	 	 	9	3	1	9	8	36	20	1000	 	9	99999	2	3	 
335	1	5	 	 	 	 	 	2	2	5	2	9	42	14	3	 	9	1000	1	6	 
335	1	2	 	 	 	 	 	1	1	6	2	5	31	150	10	  1062	9	2000	1	2	 
335	1	5	 	 	 	 	 	1	1	14	2	3	36	19	1000	  2021	1	6250	2	2	 
335	1	2	 	 	 	 	 	2	4	10	2	7	36	19	10	  1021	9	4500	2	3	1
335	1	2	 	 	 	 	 	1	1	11	2	8	32	19	30	   108	9	4000	2	3	 
335	1	5	 	 	 	 	 	1	1	11	2	4	36	19	1000	  1021	9	5500	2	2	1
335	1	2	 	 	 	 	 	1	1	11	2	2	36	19	1000	  2021	9	6000	2	2	1
335	1	2	 	 	 	 	 	1	1	5	2	8	28	150	10	  1031	9	2500	1	3	 
335	1	3	 	 	 	 	 	2	3	1	2	10	7	12	5	  6111	9	2000	1	3	 
335	1	2	 	 	 	 	 	2	2	11	2	7	36	19	1000	  2021	1	6250	2	2	 
335	1	3	 	 	 	 	 	2	1	1	2	4	17	150	3	  7014	9	1500	1	2	 
335	1	1	 	 	 	 	 	2	3	10	2	8	36	19	1000	  2021	1	6250	1	2	 
335	1	2	 	 	 	 	 	2	3	1	2	5	36	19	30	  5015	9	4000	2	2	1
335	1	1	 	 	 	 	 	1	1	5	9	99	36	19	10	  2023	9	5000	2	2	1
335	1	1	 	 	 	 	 	1	1	8	2	99	31	19	10	  1062	9	6000	2	2	1
335	1	5	 	 	 	 	 	2	4	10	2	5	33	1	1000	  2011	1	5000	1	2	 
335	1	2	 	 	 	 	 	2	3	14	2	4	28	19	15	  1011	9	4500	2	2	1
335	1	1	 	 	 	 	 	1	1	14	2	6	36	19	1000	  2021	1	6250	2	2	 
335	1	5	 	 	 	 	 	1	1	1	2	2	36	19	1000	  2021	9	6000	2	2	 
335	1	2	 	 	 	 	 	1	1	14	2	3	26	19	50	   108	9	5000	2	2	1
335	1	2	 	 	 	 	 	2	2	8	2	99	36	19	20	  1021	9	5500	2	2	 
335	1	5	 	 	 	 	 	2	2	1	2	8	28	19	15	  1011	9	4500	2	2	 
335	1	5	 	 	 	 	 	1	1	10	2	4	36	19	1000	  2021	1	6250	2	2	 
335	1	1	 	 	 	 	 	2	3	1	2	8	35	19	15	  1011	9	4500	2	2	 
335	2	4	 	 	 	 	 	9	1	8	2	5	11	19	9999	  4011	9	7000	2	2	 
335	2	4	 	 	 	 	 	9	1	8	2	8	36	19	15	  1023	9	4000	2	2	 
335	2	4	 	 	 	 	 	9	1	14	2	4	36	19	20	  1021	9	4000	2	2	 
335	2	1	 	 	 	 	 	9	5	8	2	7	36	19	1000	  2021	9	5000	2	2	1
335	2	4	 	 	 	 	 	9	1	14	2	3	17	19	9999	  7012	2	1500	1	2	 
335	2	4	 	 	 	 	 	9	1	14	2	2	30	19	35	   108	9	3500	2	2	 
335	2	1	 	 	 	 	 	9	2	5	2	7	7	19	5	B	9	5000	2	2	 
335	2	4	 	 	 	 	 	9	4	1	2	9	30	19	1000	  6114	9	5000	2	2	 
335	2	4	 	 	 	 	 	9	2	1	2	6	36	19	15	  1017	9	4000	2	2	 
335	2	5	 	 	 	 	 	9	1	14	9	3	36	19	1000	E	9	5000	2	2	1
335	2	4	 	 	 	 	 	9	1	1	2	7	34	12	30	    11	9	3500	2	99	 
335	2	4	 	 	 	 	 	9	1	10	2	5	8	10	5	  6111	9	1500	1	2	 
335	2	4	 	 	 	 	 	9	2	1	9	99	19	93	9	N	2	1500	1	2	 
335	2	5	 	 	 	 	 	9	3	6	2	10	14	19	4	P	9	3500	2	2	 
335	2	4	 	 	 	 	 	9	4	1	2	12	36	19	10	  1022	9	4000	2	2	1
335	2	5	 	 	 	 	 	9	1	11	2	4	28	20	200	    11	9	4000	2	2	1
335	2	4	 	 	 	 	 	9	1	1	2	6	36	19	20	  1021	9	4000	2	2	 
335	2	4	 	 	 	 	 	9	2	10	2	2	36	1	1000	  2023	9	4000	2	2	 
335	2	4	 	 	 	 	 	9	4	5	2	8	34	12	30	    11	9	3500	2	2	 
335	2	4	 	 	 	 	 	9	1	1	2	3	36	1	1000	E	9	4500	2	2	 
335	2	4	 	 	 	 	 	9	2	1	2	7	11	19	9999	  4011	9	7000	2	3	 
335	2	4	 	 	 	 	 	9	1	4	2	6	28	10	1000	  9013	9	6000	2	6	 
335	2	4	 	 	 	 	 	9	3	1	2	9	36	19	20	  1021	9	4000	2	2	 
335	2	4	 	 	 	 	 	9	1	1	2	8	32	19	20	   108	9	3500	2	2	 
335	2	4	 	 	 	 	 	9	2	1	2	9	32	19	20	   108	9	3500	2	2	 
335	2	4	 	 	 	 	 	9	2	1	2	9	7	19	5	  6111	9	4000	2	2	 
335	2	4	 	 	 	 	 	9	1	14	9	99	8	10	5	  6111	9	1500	1	6	 
335	2	4	 	 	 	 	 	9	2	1	2	8	36	19	1000	  2017	9	5000	2	3	 
336	1	5	 	 	 	 	 	9	2	1	2	6	14	19	9999	P	9	99999	2	99	1
336	1	5	 	 	 	 	 	9	1	4	2	5	7	14	9999	  6114	9	99999	2	99	1
336	1	1	 	 	 	 	 	9	2	6	2	6	7	150	9999	  6111	9	99999	1	99	 
336	1	5	 	 	 	 	 	9	1	4	2	5	27	150	9999	  1032	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	3	1	2	6	36	12	1000	  1021	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	2	5	2	5	37	14	1000	  2012	9	99999	2	99	 
336	1	2	 	 	 	 	 	9	1	10	2	6	36	10	1000	  2011	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	2	1	2	7	37	13	1000	 	9	99999	2	3	1
336	1	5	 	 	 	 	 	9	2	7	2	6	30	19	1000	 	9	99999	2	3	1
336	1	5	 	 	 	 	 	9	3	1	2	6	20	12	9999	 	9	99999	2	99	1
336	1	2	 	 	 	 	 	9	1	10	2	5	7	999	9999	  6111	9	99999	2	99	 
336	1	2	 	 	 	 	 	9	2	10	2	7	34	12	9999	 	9	99999	2	3	 
336	1	5	 	 	 	 	 	9	1	10	2	4	17	13	9999	  7011	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	2	5	2	6	17	14	9999	  6111	9	99999	2	99	 
336	1	2	 	 	 	 	 	9	2	10	2	5	36	10	1000	 	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	1	14	2	4	42	93	9999	 	9	99999	2	99	 
336	1	3	 	 	 	 	 	9	3	1	2	10	42	20	9999	 	9	99999	1	99	 
336	1	2	 	 	 	 	 	9	1	6	2	3	20	999	9999	 	9	99999	2	99	 
336	1	5	 	 	 	 	 	9	1	10	2	6	24	14	39	  1053	9	99999	2	2	1
336	1	5	 	 	 	 	 	9	1	6	2	7	35	12	9999	  1017	9	99999	2	3	1
336	1	5	 	 	 	 	 	9	3	10	2	6	37	14	1000	 20101	1	99999	2	3	1
336	1	2	 	 	 	 	 	9	3	1	2	8	36	10	1000	  2011	9	99999	2	3	 
336	1	5	 	 	 	 	 	9	1	10	2	6	37	14	1000	 20101	1	99999	2	3	 
336	1	5	 	 	 	 	 	9	1	1	2	8	37	10	1000	  2012	1	99999	2	3	 
336	1	3	 	 	 	 	 	9	4	1	3	9	35	93	9999	  1012	9	99999	2	6	 
336	1	3	 	 	 	 	 	9	1	11	3	7	1	93	9999	S	9	99999	1	6	 
336	2	1	 	 	 	 	 	9	3	14	2	4	34	12	9999	B	9	99999	2	99	1
336	2	4	 	 	 	 	 	9	1	5	2	5	37	16	15	  1017	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	1	2	7	7	999	9999	  6014	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	2	5	2	6	17	19	9999	  7012	2	99999	2	99	 
336	2	4	 	 	 	 	 	9	4	10	2	10	34	12	9999	  1017	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	5	2	6	7	93	9999	  8011	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	2	1	2	8	36	93	9999	  1021	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	3	10	2	5	35	13	11	B	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	2	14	2	5	8	20	9999	  7014	2	99999	1	99	 
336	2	5	 	 	 	 	 	9	5	6	2	6	20	10	1000	  6015	9	99999	2	99	 
336	2	5	 	 	 	 	 	9	2	10	2	5	36	19	1000	  1017	9	99999	2	99	1
336	2	5	 	 	 	 	 	9	2	1	2	5	42	999	9999	B	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	1	2	7	22	12	45	  1072	9	99999	2	99	 
336	2	5	 	 	 	 	 	9	1	4	2	8	19	40	9999	N	9	99999	1	99	 
336	2	4	 	 	 	 	 	9	1	14	3	3	23	12	38	  1074	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	5	2	5	7	93	9999	  6111	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	1	2	6	42	999	9999	M	9	99999	1	99	 
336	2	4	 	 	 	 	 	9	3	1	2	10	43	999	9999	M	9	99999	1	99	 
336	2	4	 	 	 	 	 	9	3	1	2	6	16	93	9999	E	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	3	1	2	7	41	19	9999	B	9	99999	2	99	 
336	2	4	 	 	 	 	 	9	1	1	2	6	25	14	140	  1052	9	99999	2	6	 
336	2	4	 	 	 	 	 	9	2	6	2	8	36	14	9999	 	9	99999	2	6	 
336	2	4	 	 	 	 	 	9	2	1	2	8	25	14	140	  1052	9	99999	2	6	 
337	1	5	 	 	 	 	 	9	1	14	2	3	37	14	1000	 20101	9	6000	2	3	1
337	1	1	 	 	 	 	 	9	2	10	2	5	35	16	9999	B	9	99999	1	6	1
337	1	3	 	 	 	 	 	9	4	10	2	8	22	12	16	  1072	9	99999	2	4	 
337	1	3	 	 	 	 	 	9	2	1	2	11	11	16	10	 10102	2	5000	2	4	 
337	1	5	 	 	 	 	 	9	1	1	2	7	11	19	100	C	9	6500	2	4	 
337	1	3	 	 	 	 	 	9	1	5	3	8	22	12	16	  1072	9	3000	2	4	 
337	1	3	 	 	 	 	 	9	1	5	3	5	16	19	9999	 10105	2	4000	2	3	 
337	1	2	 	 	 	 	 	9	3	1	2	12	36	19	1000	  1011	2	4700	2	3	 
337	2	4	 	 	 	 	 	9	1	5	3	8	18	999	9999	M	9	99999	1	6	 
337	2	1	 	 	 	 	 	9	2	1	3	6	7	999	9999	  6111	9	1000	1	4	 
337	2	4	 	 	 	 	 	9	1	1	3	5	22	90	8	    11	2	2000	2	5	 
337	2	1	 	 	 	 	 	9	1	5	3	4	42	150	9999	M	9	99999	1	6	 
337	2	4	 	 	 	 	 	9	2	1	2	8	26	19	50	    11	9	3750	2	3	 
337	2	3	 	 	 	 	 	9	3	1	3	6	42	12	1	M	9	99999	1	4	 
337	2	4	 	 	 	 	 	9	1	4	3	6	1	19	1	M	9	99999	1	4	 
401	1	1	 	 	 	 	 	1	9	14	9	5	37	40	500	 	9	3000	2	3	1
401	1	1	 	 	 	 	 	2	9	5	9	4	37	40	500	 	9	3000	2	3	 
401	1	1	 	 	 	 	 	1	9	5	9	6	43	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	11	9	5	37	40	200	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	14	9	3	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	11	9	5	37	40	500	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	2	9	11	9	4	7	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	5	9	4	33	40	35	 	9	3500	2	3	 
401	1	2	 	 	 	 	 	2	9	5	9	6	17	40	15	 	9	3000	2	3	 
401	1	5	 	 	 	 	 	1	9	11	9	5	33	40	50	 	9	4000	2	2	 
401	1	2	 	 	 	 	 	2	9	5	9	3	39	9	100	 	9	3500	2	7	 
401	1	5	 	 	 	 	 	2	9	14	9	4	36	40	1000	 	9	5800	2	3	 
401	1	5	 	 	 	 	 	1	9	11	9	3	36	40	1000	 	9	5800	2	3	 
401	1	5	 	 	 	 	 	2	9	14	9	5	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	6	9	6	36	9	1000	 	9	5800	2	3	 
401	1	2	 	 	 	 	 	2	9	8	9	5	33	40	9999	 	9	4000	2	2	 
401	1	2	 	 	 	 	 	2	9	14	9	6	33	9	9999	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	1	9	11	9	4	37	40	9999	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	1	9	11	9	5	24	40	100	 	9	3000	2	2	 
401	1	2	 	 	 	 	 	2	9	6	9	4	17	40	9999	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	14	9	4	35	40	30	 	9	4000	2	2	 
401	1	5	 	 	 	 	 	1	9	11	9	4	35	40	30	 	9	4000	2	2	 
401	1	2	 	 	 	 	 	2	9	4	9	3	37	40	500	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	2	9	5	9	5	39	40	30	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	2	9	13	9	6	35	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	1	9	14	9	4	39	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	1	9	4	9	4	36	9	1000	 	9	99999	2	3	1
401	1	5	 	 	 	 	 	2	9	5	9	5	7	40	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	11	9	6	39	40	35	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	14	9	3	37	40	10	 	9	3500	2	2	 
401	1	5	 	 	 	 	 	2	9	14	9	4	37	40	10	 	9	3500	2	2	 
401	1	1	 	 	 	 	 	2	9	14	9	5	33	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	14	9	6	7	40	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	2	9	8	9	5	33	40	20	 	9	3500	2	2	 
401	1	1	 	 	 	 	 	2	9	11	9	4	39	40	50	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	2	9	5	9	3	35	40	30	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	13	9	5	35	40	30	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	1	9	11	9	4	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	1	9	5	9	4	39	9	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	14	9	3	43	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	14	9	3	39	40	50	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	1	9	14	9	4	7	150	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	1	9	5	9	4	33	1	1000	 	9	4000	1	3	 
401	1	2	 	 	 	 	 	2	9	5	9	5	39	40	50	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	2	9	4	9	4	39	40	50	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	11	9	3	35	40	30	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	11	9	4	35	40	18	 	9	3000	2	3	 
401	1	1	 	 	 	 	 	2	9	5	9	5	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	5	9	6	37	40	500	 	9	99999	2	3	1
401	1	2	 	 	 	 	 	2	9	5	9	3	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	1	9	11	9	4	37	40	500	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	2	9	11	9	5	39	40	30	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	1	9	5	9	6	39	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	11	9	4	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	1	9	6	9	4	11	20	1500	 	9	4500	2	3	 
401	1	2	 	 	 	 	 	2	9	5	9	4	35	40	30	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	14	9	3	22	40	200	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	1	9	14	9	4	33	40	9999	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	2	9	14	9	4	7	40	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	2	9	4	9	3	5	40	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	2	9	14	9	4	35	40	9999	 	9	99999	2	7	1
401	1	5	 	 	 	 	 	2	9	14	9	3	35	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	11	9	4	5	150	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	1	9	11	9	5	7	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	5	9	4	11	40	1000	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	11	9	3	7	40	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	8	9	6	11	40	1000	 	9	99999	2	7	 
401	1	2	 	 	 	 	 	2	9	14	9	4	7	9	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	14	9	4	43	150	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	14	9	4	24	9	9999	 	9	99999	2	7	 
401	1	2	 	 	 	 	 	2	9	5	9	5	37	9	200	 	9	99999	2	7	 
401	1	2	 	 	 	 	 	1	9	10	9	3	35	150	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	1	9	4	9	4	7	40	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	1	9	11	9	5	24	40	9999	 	9	99999	2	7	 
401	1	1	 	 	 	 	 	2	9	5	9	6	24	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	11	9	3	37	150	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	1	9	4	9	4	36	9	9999	 	9	99999	1	7	 
401	1	2	 	 	 	 	 	1	9	14	9	4	17	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	14	9	5	36	9	10	 	9	3500	2	2	 
401	1	2	 	 	 	 	 	1	9	14	9	5	39	40	50	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	1	9	11	9	4	37	40	500	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	1	9	14	9	4	7	40	9999	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	14	9	4	37	40	500	 	9	99999	2	3	 
401	1	2	 	 	 	 	 	2	9	14	9	4	37	40	500	 	9	99999	2	3	 
401	1	1	 	 	 	 	 	2	9	5	9	3	39	40	50	 	9	99999	2	2	 
401	1	1	 	 	 	 	 	2	9	14	9	3	35	40	9999	 	9	99999	2	3	 
401	1	1	 	 	 	 	 	1	9	5	9	4	36	40	1000	 	9	99999	2	3	 
401	1	1	 	 	 	 	 	1	9	14	9	4	7	40	8	  6111	2	2500	1	2	 
401	1	1	 	 	 	 	 	2	9	11	9	5	7	160	9999	 	9	2500	1	7	 
401	1	5	 	 	 	 	 	1	9	11	9	4	35	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	5	9	3	37	40	1000	 	9	99999	2	7	 
401	1	2	 	 	 	 	 	2	9	5	9	4	35	40	9999	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	4	9	4	7	9	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	5	9	5	36	40	1000	 	9	99999	2	3	 
401	1	5	 	 	 	 	 	2	9	5	9	6	43	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	11	9	4	7	40	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	14	9	4	35	40	9999	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	14	9	3	34	9	500	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	1	9	14	9	4	17	40	3	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	2	9	14	9	4	25	40	3	 	9	99999	2	7	 
401	1	5	 	 	 	 	 	2	9	11	9	3	7	40	2	 	9	2500	2	2	 
401	1	5	 	 	 	 	 	2	9	5	9	4	7	9	9999	 	9	99999	1	7	 
401	1	5	 	 	 	 	 	1	9	14	9	3	39	40	50	 	9	99999	2	2	 
401	1	2	 	 	 	 	 	2	9	14	9	3	24	40	100	 	9	99999	2	2	 
401	1	5	 	 	 	 	 	2	9	14	9	4	43	40	9999	 	9	99999	2	7	 
401	2	1	 	 	 	 	 	2	9	14	9	4	39	9	150	  1072	9	3500	2	2	 
401	2	5	 	 	 	 	 	2	9	5	9	3	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	5	22	40	50	  1072	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	4	26	9	10	    11	9	3000	2	2	 
401	2	4	 	 	 	 	 	2	9	5	9	3	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	5	17	40	15	  7011	9	3500	2	2	 
401	2	4	 	 	 	 	 	2	9	4	9	4	17	40	9999	  7011	9	99999	2	2	 
401	2	4	 	 	 	 	 	1	9	14	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	1	9	4	9	3	7	40	9999	 	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	4	9	4	26	9	10	    11	9	99999	2	2	 
401	2	5	 	 	 	 	 	2	9	14	9	5	22	40	200	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	6	26	9	10	    11	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	10	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	5	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	13	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	4	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	5	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	4	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	3	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	36	40	1000	  2021	9	99999	2	3	1
401	2	4	 	 	 	 	 	2	9	5	9	5	22	40	50	 	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	42	20	9999	M	9	99999	1	7	 
401	2	4	 	 	 	 	 	2	9	14	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	5	39	9	150	  1072	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	5	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	26	9	10	    11	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	5	9	4	26	9	10	    11	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	14	9	4	39	9	150	  1072	9	99999	2	2	 
401	2	5	 	 	 	 	 	2	9	14	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	6	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	22	40	50	 	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	3	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	3	17	40	9999	  7011	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	5	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	4	36	40	100	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	39	9	150	  1072	9	99999	2	2	 
401	2	5	 	 	 	 	 	2	9	14	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	6	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	11	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	4	9	6	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	4	19	40	9999	N	9	99999	1	3	 
401	2	4	 	 	 	 	 	2	9	11	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	5	18	40	9999	  8011	9	99999	2	7	 
401	2	5	 	 	 	 	 	2	9	14	9	6	36	40	1000	  2021	9	99999	2	3	1
401	2	4	 	 	 	 	 	2	9	14	9	4	17	40	9999	  7011	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	14	9	3	35	40	100	 	9	99999	2	2	1
